Time[s] TxPosX[m] TxPosY[m] RxPosX[m] RxPosY[m] ChannelState SNR[dB] RxPower[dB]
14.67 300 590.5 300 570.5 LOS 39.1968 -86.8432
14.68 300 590.889 300 570.889 LOS 39.2139 -86.8432
14.69 300 591.278 300 571.278 LOS 40.3355 -86.8432
14.7 300 591.667 300 571.667 LOS 39.802 -86.8432
14.71 300 592.056 300 572.056 LOS 41.0207 -86.8432
14.72 300 592.444 300 572.444 LOS 40.5293 -86.8432
14.73 300 592.833 300 572.833 LOS 40.7661 -86.8432
14.74 300 593.222 300 573.222 LOS 42.271 -86.8432
14.75 300 593.611 300 573.611 LOS 37.9384 -86.8432
14.76 300 594 300 574 LOS 42.5021 -86.8432
14.77 300 594.389 300 574.389 LOS 42.6247 -86.8432
14.78 300 594.778 300 574.778 LOS 36.4943 -86.8432
14.79 300 595.167 300 575.167 LOS 40.632 -86.8432
14.8 300 595.556 300 575.556 LOS 42.354 -86.8432
14.81 300 595.944 300 575.944 LOS 42.3588 -86.8432
14.82 300 596.333 300 576.333 LOS 42.1849 -86.8432
14.83 300 596.722 300 576.722 LOS 41.4728 -86.8432
14.84 300 597.111 300 577.111 LOS 41.4058 -86.8432
14.85 300 597.5 300 577.5 LOS 37.8794 -86.8432
14.86 300 597.889 300 577.889 LOS 39.1311 -86.8432
14.87 300 598.278 300 578.278 LOS 40.8907 -86.8432
14.88 300 598.667 300 578.667 LOS 39.8573 -86.8432
14.89 300 599.056 300 579.056 LOS 39.278 -86.8432
14.9 300 599.444 300 579.444 LOS 41.6042 -86.8432
14.91 300 599.833 300 579.833 LOS 38.5097 -86.8432
14.92 300 600.222 300 580.222 LOS 39.9598 -86.8432
14.93 300 600.611 300 580.611 LOS 41.6805 -86.8432
14.94 300 601 300 581 LOS 41.7504 -86.8432
14.95 300 601.389 300 581.389 LOS 39.4121 -86.8432
14.96 300 601.778 300 581.778 LOS 41.1991 -86.8432
14.97 300 602.167 300 582.167 LOS 42.5432 -86.8432
14.98 300 602.556 300 582.556 LOS 39.7523 -86.8432
14.99 300 602.944 300 582.944 LOS 40.8133 -86.8432
15 300 603.333 300 583.333 LOS 41.1162 -86.8432
15.01 300 603.722 300 583.722 LOS 37.4782 -86.8432
15.02 300 604.111 300 584.111 LOS 37.023 -86.8432
15.03 300 604.5 300 584.5 LOS 39.8936 -86.8432
15.04 300 604.889 300 584.889 LOS 41.1065 -86.8432
15.05 300 605.278 300 585.278 LOS 39.2546 -86.8432
15.06 300 605.667 300 585.667 LOS 38.7767 -86.8432
15.07 300 606.056 300 586.056 LOS 38.9273 -86.8432
15.08 300 606.444 300 586.444 LOS 40.3616 -86.8432
15.09 300 606.833 300 586.833 LOS 40.061 -86.8432
15.1 300 607.222 300 587.222 LOS 39.3036 -86.8432
15.11 300 607.611 300 587.611 LOS 38.4885 -86.8432
15.12 300 608 300 588 LOS 40.4525 -86.8432
15.13 300 608.389 300 588.389 LOS 40.3393 -86.8432
15.14 300 608.778 300 588.778 LOS 40.6028 -86.8432
15.15 300 609.167 300 589.167 LOS 40.6824 -86.8432
15.16 300 609.556 300 589.556 LOS 37.1382 -86.8432
15.17 300 609.944 300 589.944 LOS 40.4212 -86.8432
15.18 300 610.333 300 590.333 LOS 38.086 -86.8432
15.19 300 610.722 300 590.722 LOS 40.9967 -86.8432
15.2 300 611.111 300 591.111 LOS 36.7031 -86.8432
15.21 300 611.5 300 591.5 LOS 38.8808 -86.8432
15.22 300 611.889 300 591.889 LOS 41.2019 -86.8432
15.23 300 612.278 300 592.278 LOS 42.1241 -86.8432
15.24 300 612.667 300 592.667 LOS 38.4002 -86.8432
15.25 300 613.056 300 593.056 LOS 39.7115 -86.8432
15.26 300 613.444 300 593.444 LOS 40.01 -86.8432
15.27 300 613.833 300 593.833 LOS 42.1318 -86.8432
15.28 300 614.222 300 594.222 LOS 39.3294 -86.8432
15.29 300 614.611 300 594.611 LOS 40.6465 -86.8432
15.3 300 615 300 595 LOS 40.7447 -86.8432
15.31 300 615.389 300 595.389 LOS 41.2954 -86.8432
15.32 300 615.778 300 595.778 LOS 39.9493 -86.8432
15.33 300 616.167 300 596.167 LOS 39.1405 -86.8432
15.34 300 616.556 300 596.556 LOS 41.886 -86.8432
15.35 300 616.944 300 596.944 LOS 39.3358 -86.8432
15.36 300 617.333 300 597.333 LOS 41.5164 -86.8432
15.37 300 617.722 300 597.722 LOS 41.5309 -86.8432
15.38 300 618.111 300 598.111 LOS 36.1707 -86.8432
15.39 300 618.5 300 598.5 LOS 38.751 -86.8432
15.4 300 618.889 300 598.889 LOS 40.8324 -86.8432
15.41 300 619.278 300 599.278 LOS 41.8652 -86.8432
15.42 300 619.667 300 599.667 LOS 41.3522 -86.8432
15.43 300 620.056 300 600.056 LOS 39.7526 -86.8432
15.44 300 620.444 300 600.444 LOS 40.3037 -86.8432
15.45 300 620.833 300 600.833 LOS 41.0141 -86.8432
15.46 300 621.222 300 601.222 LOS 36.8647 -86.8432
15.47 300 621.611 300 601.611 LOS 40.0951 -86.8432
15.48 300 622 300 602 LOS 41.7524 -86.8432
15.49 300 622.389 300 602.389 LOS 42.2279 -86.8432
15.5 300 622.778 300 602.778 LOS 40.1248 -86.8432
15.51 300 623.167 300 603.167 LOS 41.2672 -86.8432
15.52 300 623.556 300 603.556 LOS 39.6914 -86.8432
15.53 300 623.944 300 603.944 LOS 40.7882 -86.8432
15.54 300 624.333 300 604.333 LOS 39.0794 -86.8432
15.55 300 624.722 300 604.722 LOS 41.4493 -86.8432
15.56 300 625.111 300 605.111 LOS 40.2453 -86.8432
15.57 300 625.5 300 605.5 LOS 39.0302 -86.8432
15.58 300 625.889 300 605.889 LOS 39.9182 -86.8432
15.59 300 626.278 300 606.278 LOS 41.537 -86.8432
15.6 300 626.667 300 606.667 LOS 38.2291 -86.8432
15.61 300 627.056 300 607.056 LOS 40.6231 -86.8432
15.62 300 627.444 300 607.444 LOS 42.4713 -86.8432
15.63 300 627.833 300 607.833 LOS 42.245 -86.8432
15.64 300 628.222 300 608.222 LOS 40.9829 -86.8432
15.65 300 628.611 300 608.611 LOS 36.853 -86.8432
15.66 300 629 300 609 LOS 35.8086 -86.8432
15.67 300 629.389 300 609.389 LOS 37.871 -86.8432
15.68 300 629.778 300 609.778 LOS 40.943 -86.8432
15.69 300 630.167 300 610.167 LOS 41.3405 -86.8432
15.7 300 630.556 300 610.556 LOS 42.1536 -86.8432
15.71 300 630.944 300 610.944 LOS 36.6153 -86.8432
15.72 300 631.333 300 611.333 LOS 38.7747 -86.8432
15.73 300 631.722 300 611.722 NLOSv 51.3725 -74.5157
15.74 300 632.111 300 612.111 NLOSv 45.2971 -75.4895
15.75 300 632.5 300 612.5 NLOSv 53.1186 -74.3147
15.76 300 632.889 300 612.889 NLOSv 48.4524 -74.3413
15.77 300 633.278 300 613.278 NLOSv 46.3152 -77.8671
15.78 300 633.667 300 613.667 NLOSv 36.0735 -74.9235
15.79 300 634.056 300 614.056 NLOSv 43.7419 -75.1816
15.8 300 634.444 300 614.444 NLOSv 35.2417 -74.0981
15.81 300 634.833 300 614.833 NLOSv 48.8199 -74.6574
15.82 300 635.222 300 615.222 NLOSv 50.7871 -73.5843
15.83 300 635.611 300 615.611 NLOSv 50.5684 -74.3184
15.84 300 636 300 616 LOS 40.589 -86.8432
15.85 300 636.389 300 616.389 LOS 40.6381 -86.8432
15.86 300 636.778 300 616.778 LOS 40.4578 -86.8432
15.87 300 637.167 300 617.167 LOS 40.5005 -86.8432
15.88 300 637.556 300 617.556 LOS 40.6204 -86.8432
15.89 300 637.944 300 617.944 LOS 40.2442 -86.8432
15.9 300 638.333 300 618.333 LOS 40.2292 -86.8432
15.91 300 638.722 300 618.722 LOS 40.578 -86.8432
15.92 300 639.111 300 619.111 LOS 40.6151 -86.8432
15.93 300 639.5 300 619.5 LOS 40.4919 -86.8432
15.94 300 639.889 300 619.889 LOS 40.5012 -86.8432
15.95 300 640.278 300 620.278 LOS 40.402 -86.8432
15.96 300 640.667 300 620.667 LOS 40.2147 -86.8432
15.97 300 641.056 300 621.056 LOS 40.2406 -86.8432
15.98 300 641.444 300 621.444 LOS 40.2892 -86.8432
15.99 300 641.833 300 621.833 LOS 40.5482 -86.8432
16 300 642.222 300 622.222 LOS 40.4465 -86.8432
16.01 300 642.611 300 622.611 LOS 40.408 -86.8432
16.02 300 643 300 623 LOS 40.6484 -86.8432
16.03 300 643.389 300 623.389 LOS 40.2662 -86.8432
16.04 300 643.778 300 623.778 LOS 40.4749 -86.8432
16.05 300 644.167 300 624.167 LOS 40.439 -86.8432
16.06 300 644.556 300 624.556 LOS 40.4646 -86.8432
16.07 300 644.944 300 624.944 LOS 40.3201 -86.8432
16.08 300 645.333 300 625.333 LOS 40.4754 -86.8432
16.09 300 645.722 300 625.722 LOS 40.3135 -86.8432
16.1 300 646.111 300 626.111 LOS 40.4817 -86.8432
16.11 300 646.5 300 626.5 LOS 40.5566 -86.8432
16.12 300 646.889 300 626.889 LOS 40.5674 -86.8432
16.13 300 647.278 300 627.278 LOS 40.3049 -86.8432
16.14 300 647.667 300 627.667 LOS 40.5089 -86.8432
16.15 300 648.056 300 628.056 LOS 40.491 -86.8432
16.16 300 648.444 300 628.444 LOS 40.6188 -86.8432
16.17 300 648.833 300 628.833 LOS 40.3566 -86.8432
16.18 300 649.222 300 629.222 LOS 40.2004 -86.8432
16.19 300 649.611 300 629.611 LOS 40.4234 -86.8432
16.2 300 650 300 630 LOS 40.5558 -86.8432
16.21 300 650.389 300 630.389 LOS 40.4671 -86.8432
16.22 300 650.778 300 630.778 LOS 40.5622 -86.8432
16.23 300 651.167 300 631.167 LOS 40.5566 -86.8432
16.24 300 651.556 300 631.556 LOS 40.5741 -86.8432
16.25 300 651.944 300 631.944 LOS 40.4413 -86.8432
16.26 300 652.333 300 632.333 LOS 40.4239 -86.8432
16.27 300 652.722 300 632.722 LOS 40.27 -86.8432
16.28 300 653.111 300 633.111 LOS 40.6098 -86.8432
16.29 300 653.5 300 633.5 LOS 40.542 -86.8432
16.3 300 653.889 300 633.889 LOS 40.376 -86.8432
16.31 300 654.278 300 634.278 LOS 40.3555 -86.8432
16.32 300 654.667 300 634.667 LOS 40.3273 -86.8432
16.33 300 655.056 300 635.056 LOS 40.3793 -86.8432
16.34 300 655.444 300 635.444 LOS 40.3941 -86.8432
16.35 300 655.833 300 635.833 LOS 40.5503 -86.8432
16.36 300 656.222 300 636.222 LOS 40.3507 -86.8432
16.37 300 656.611 300 636.611 LOS 40.3146 -86.8432
16.38 300 657 300 637 LOS 40.2529 -86.8432
16.39 300 657.389 300 637.389 LOS 40.4476 -86.8432
16.4 300 657.778 300 637.778 LOS 40.6431 -86.8432
16.41 300 658.167 300 638.167 LOS 40.5209 -86.8432
16.42 300 658.556 300 638.556 LOS 40.6097 -86.8432
16.43 300 658.944 300 638.944 LOS 40.5813 -86.8432
16.44 300 659.333 300 639.333 LOS 40.2833 -86.8432
16.45 300 659.722 300 639.722 LOS 40.5389 -86.8432
16.46 300 660.111 300 640.111 LOS 40.3747 -86.8432
16.47 300 660.5 300 640.5 LOS 40.3285 -86.8432
16.48 300 660.889 300 640.889 LOS 40.4444 -86.8432
16.49 300 661.278 300 641.278 LOS 40.546 -86.8432
16.5 300 661.667 300 641.667 LOS 40.6208 -86.8432
16.51 300 662.056 300 642.056 LOS 40.2378 -86.8432
16.52 300 662.444 300 642.444 LOS 40.511 -86.8432
16.53 300 662.833 300 642.833 LOS 40.6404 -86.8432
16.54 300 663.222 300 643.222 LOS 40.2779 -86.8432
16.55 300 663.611 300 643.611 LOS 40.4018 -86.8432
16.56 300 664 300 644 LOS 40.4878 -86.8432
16.57 300 664.389 300 644.389 LOS 40.4904 -86.8432
16.58 300 664.778 300 644.778 LOS 40.5047 -86.8432
16.59 300 665.167 300 645.167 LOS 40.2394 -86.8432
16.6 300 665.556 300 645.556 LOS 40.173 -86.8432
16.61 300 665.944 300 645.944 LOS 40.4777 -86.8432
16.62 300 666.333 300 646.333 LOS 40.4617 -86.8432
16.63 300 666.722 300 646.722 LOS 40.4347 -86.8432
16.64 300 667.111 300 647.111 LOS 40.6108 -86.8432
16.65 300 667.5 300 647.5 LOS 40.5367 -86.8432
16.66 300 667.889 300 647.889 LOS 40.336 -86.8432
16.67 300 668.278 300 648.278 LOS 40.276 -86.8432
16.68 300 668.667 300 648.667 LOS 40.5212 -86.8432
16.69 300 669.056 300 649.056 LOS 40.4263 -86.8432
16.7 300 669.444 300 649.444 LOS 40.3923 -86.8432
16.71 300 669.833 300 649.833 LOS 40.3634 -86.8432
16.72 300 670.222 300 650.222 LOS 40.3169 -86.8432
16.73 300 670.611 300 650.611 LOS 40.6648 -86.8432
16.74 300 671 300 651 LOS 40.6104 -86.8432
16.75 300 671.389 300 651.389 LOS 40.6205 -86.8432
16.76 300 671.778 300 651.778 LOS 40.3844 -86.8432
16.77 300 672.167 300 652.167 LOS 40.3899 -86.8432
16.78 300 672.556 300 652.556 LOS 40.3347 -86.8432
16.79 300 672.944 300 652.944 LOS 40.5052 -86.8432
16.8 300 673.333 300 653.333 LOS 40.266 -86.8432
16.81 300 673.722 300 653.722 LOS 40.2408 -86.8432
16.82 300 674.111 300 654.111 LOS 40.5875 -86.8432
16.83 300 674.5 300 654.5 LOS 40.3935 -86.8432
16.84 300 674.889 300 654.889 LOS 40.6178 -86.8432
16.85 300 675.278 300 655.278 LOS 40.4291 -86.8432
16.86 300 675.667 300 655.667 LOS 40.5237 -86.8432
16.87 300 676.056 300 656.056 LOS 40.1891 -86.8432
16.88 300 676.444 300 656.444 LOS 40.5145 -86.8432
16.89 300 676.833 300 656.833 LOS 40.4017 -86.8432
16.9 300 677.222 300 657.222 LOS 40.3314 -86.8432
16.91 300 677.611 300 657.611 LOS 40.2774 -86.8432
16.92 300 678 300 658 LOS 40.4615 -86.8432
16.93 300 678.389 300 658.389 LOS 40.3386 -86.8432
16.94 300 678.778 300 658.778 LOS 40.353 -86.8432
16.95 300 679.167 300 659.167 LOS 40.5613 -86.8432
16.96 300 679.556 300 659.556 LOS 40.3528 -86.8432
16.97 300 679.944 300 659.944 LOS 40.4902 -86.8432
16.98 300 680.333 300 660.333 LOS 40.4768 -86.8432
16.99 300 680.722 300 660.722 LOS 40.5533 -86.8432
17 300 681.111 300 661.111 LOS 40.2828 -86.8432
17.01 300 681.5 300 661.5 LOS 40.2593 -86.8432
17.02 300 681.889 300 661.889 LOS 40.2892 -86.8432
17.03 300 682.278 300 662.278 LOS 40.3099 -86.8432
17.04 300 682.667 300 662.667 LOS 40.6523 -86.8432
17.05 300 683.056 300 663.056 LOS 40.2286 -86.8432
17.06 300 683.444 300 663.444 LOS 40.1538 -86.8432
17.07 300 683.833 300 663.833 LOS 40.6914 -86.8432
17.08 300 684.222 300 664.222 LOS 40.2355 -86.8432
17.09 300 684.611 300 664.611 LOS 40.478 -86.8432
17.1 300 685 300 665 LOS 40.3215 -86.8432
17.11 300 685.389 300 665.389 LOS 40.2848 -86.8432
17.12 300 685.778 300 665.778 LOS 40.4768 -86.8432
17.13 300 686.167 300 666.167 LOS 40.1437 -86.8432
17.14 300 686.556 300 666.556 LOS 40.6587 -86.8432
17.15 300 686.944 300 666.944 LOS 40.275 -86.8432
17.16 300 687.333 300 667.333 LOS 40.3521 -86.8432
17.17 300 687.722 300 667.722 LOS 40.4673 -86.8432
17.18 300 688.111 300 668.111 LOS 40.4499 -86.8432
17.19 300 688.5 300 668.5 LOS 40.5004 -86.8432
17.2 300 688.889 300 668.889 LOS 40.3769 -86.8432
17.21 300 689.278 300 669.278 LOS 40.4579 -86.8432
17.22 300 689.667 300 669.667 LOS 40.3365 -86.8432
17.23 300 690.056 300 670.056 LOS 40.62 -86.8432
17.24 300 690.444 300 670.444 LOS 40.5421 -86.8432
17.25 300 690.833 300 670.833 LOS 40.5279 -86.8432
17.26 300 691.222 300 671.222 LOS 40.3563 -86.8432
17.27 300 691.611 300 671.611 LOS 40.4526 -86.8432
17.28 300 692 300 672 LOS 40.2476 -86.8432
17.29 300 692.389 300 672.389 LOS 40.5112 -86.8432
17.3 300 692.778 300 672.778 LOS 40.5278 -86.8432
17.31 300 693.167 300 673.167 LOS 40.5013 -86.8432
17.32 300 693.556 300 673.556 LOS 40.5376 -86.8432
17.33 300 693.944 300 673.944 LOS 40.2031 -86.8432
17.34 300 694.333 300 674.333 LOS 40.5038 -86.8432
17.35 300 694.722 300 674.722 LOS 40.4322 -86.8432
17.36 300 695.111 300 675.111 LOS 40.4246 -86.8432
17.37 300 695.5 300 675.5 LOS 40.5306 -86.8432
17.38 300 695.889 300 675.889 LOS 40.6612 -86.8432
17.39 300 696.278 300 676.278 LOS 40.5375 -86.8432
17.4 300 696.667 300 676.667 LOS 40.3979 -86.8432
17.41 300 697.056 300 677.056 LOS 40.5224 -86.8432
17.42 300 697.444 300 677.444 LOS 40.3709 -86.8432
17.43 300 697.833 300 677.833 LOS 40.2411 -86.8432
17.44 300 698.222 300 678.222 LOS 40.5313 -86.8432
17.45 300 698.611 300 678.611 LOS 40.4695 -86.8432
17.46 300 699 300 679 LOS 40.4782 -86.8432
17.47 300 699.389 300 679.389 LOS 40.2527 -86.8432
17.48 300 699.778 300 679.778 LOS 40.2531 -86.8432
17.49 300 700.167 300 680.167 LOS 40.3164 -86.8432
17.5 300 700.556 300 680.556 LOS 40.2924 -86.8432
17.51 300 700.944 300 680.944 LOS 40.2525 -86.8432
17.52 300 701.333 300 681.333 LOS 40.4673 -86.8432
17.53 300 701.722 300 681.722 LOS 40.4583 -86.8432
17.54 300 702.111 300 682.111 LOS 40.457 -86.8432
17.55 300 702.5 300 682.5 LOS 40.4934 -86.8432
17.56 300 702.889 300 682.889 LOS 40.593 -86.8432
17.57 300 703.278 300 683.278 LOS 40.5804 -86.8432
17.58 300 703.667 300 683.667 LOS 40.3758 -86.8432
17.59 300 704.056 300 684.056 LOS 40.4985 -86.8432
17.6 300 704.444 300 684.444 LOS 40.5363 -86.8432
17.61 300 704.833 300 684.833 LOS 40.5291 -86.8432
17.62 300 705.222 300 685.222 LOS 40.5639 -86.8432
17.63 300 705.611 300 685.611 LOS 40.5681 -86.8432
17.64 300 706 300 686 LOS 40.4927 -86.8432
17.65 300 706.389 300 686.389 LOS 40.4593 -86.8432
17.66 300 706.778 300 686.778 LOS 40.3126 -86.8432
17.67 300 707.167 300 687.167 LOS 40.2925 -86.8432
17.68 300 707.556 300 687.556 LOS 40.5784 -86.8432
17.69 300 707.944 300 687.944 LOS 40.4181 -86.8432
17.7 300 708.333 300 688.333 LOS 40.399 -86.8432
17.71 300 708.722 300 688.722 LOS 40.2653 -86.8432
17.72 300 709.111 300 689.111 LOS 40.3984 -86.8432
17.73 300 709.5 300 689.5 LOS 40.6275 -86.8432
17.74 300 709.889 300 689.889 LOS 40.5745 -86.8432
17.75 300 710.278 300 690.278 LOS 40.4943 -86.8432
17.76 300 710.667 300 690.667 LOS 40.366 -86.8432
17.77 300 711.056 300 691.056 LOS 40.2716 -86.8432
17.78 300 711.444 300 691.444 LOS 40.3973 -86.8432
17.79 300 711.833 300 691.833 LOS 40.5243 -86.8432
17.8 300 712.222 300 692.222 LOS 40.5477 -86.8432
17.81 300 712.611 300 692.611 LOS 40.4689 -86.8432
17.82 300 713 300 693 LOS 40.4273 -86.8432
17.83 300 713.389 300 693.389 LOS 40.6124 -86.8432
17.84 300 713.778 300 693.778 LOS 40.2491 -86.8432
17.85 300 714.167 300 694.167 LOS 40.4114 -86.8432
17.86 300 714.556 300 694.556 LOS 40.6367 -86.8432
17.87 300 714.944 300 694.944 LOS 40.5671 -86.8432
17.88 300 715.333 300 695.333 LOS 40.3713 -86.8432
17.89 300 715.722 300 695.722 LOS 40.6125 -86.8432
17.9 300 716.111 300 696.111 LOS 40.6387 -86.8432
17.91 300 716.5 300 696.5 LOS 40.4526 -86.8432
17.92 300 716.889 300 696.889 LOS 40.52 -86.8432
17.93 300 717.278 300 697.278 LOS 40.428 -86.8432
17.94 300 717.667 300 697.667 LOS 40.5001 -86.8432
17.95 300 718.056 300 698.056 LOS 40.5759 -86.8432
17.96 300 718.444 300 698.444 LOS 40.3618 -86.8432
17.97 300 718.833 300 698.833 LOS 40.6399 -86.8432
17.98 300 719.222 300 699.222 LOS 40.5996 -86.8432
17.99 300 719.611 300 699.611 LOS 40.5122 -86.8432
18 300 720 300 700 LOS 40.2753 -86.8432
18.01 300 720.389 300 700.389 LOS 40.6785 -86.8432
18.02 300 720.778 300 700.778 LOS 40.6173 -86.8432
18.03 300 721.167 300 701.167 LOS 40.399 -86.8432
18.04 300 721.556 300 701.556 LOS 40.3514 -86.8432
18.05 300 721.944 300 701.944 LOS 40.5841 -86.8432
18.06 300 722.333 300 702.333 LOS 40.5456 -86.8432
18.07 300 722.722 300 702.722 LOS 40.1921 -86.8432
18.08 300 723.111 300 703.111 LOS 40.3572 -86.8432
18.09 300 723.5 300 703.5 LOS 40.3839 -86.8432
18.1 300 723.889 300 703.889 LOS 40.4022 -86.8432
18.11 300 724.278 300 704.278 LOS 40.607 -86.8432
18.12 300 724.667 300 704.667 LOS 40.4869 -86.8432
18.13 300 725.056 300 705.056 LOS 40.2431 -86.8432
18.14 300 725.444 300 705.444 LOS 40.4165 -86.8432
18.15 300 725.833 300 705.833 LOS 40.314 -86.8432
18.16 300 726.222 300 706.222 LOS 40.4366 -86.8432
18.17 300 726.611 300 706.611 LOS 40.5625 -86.8432
18.18 300 727 300 707 LOS 40.1519 -86.8432
18.19 300 727.389 300 707.389 LOS 40.5604 -86.8432
18.2 300 727.778 300 707.778 LOS 40.7148 -86.8432
18.21 300 728.167 300 708.167 LOS 40.392 -86.8432
18.22 300 728.556 300 708.556 LOS 40.3743 -86.8432
18.23 300 728.944 300 708.944 LOS 40.167 -86.8432
18.24 300 729.333 300 709.333 LOS 40.3224 -86.8432
18.25 300 729.722 300 709.722 LOS 40.3806 -86.8432
18.26 300 730.111 300 710.111 LOS 40.3019 -86.8432
18.27 300 730.5 300 710.5 LOS 40.5467 -86.8432
18.28 300 730.889 300 710.889 LOS 40.3582 -86.8432
18.29 300 731.278 300 711.278 LOS 40.3489 -86.8432
18.3 300 731.667 300 711.667 LOS 40.69 -86.8432
18.31 300 732.056 300 712.056 LOS 40.416 -86.8432
18.32 300 732.444 300 712.444 LOS 40.4043 -86.8432
18.33 300 732.833 300 712.833 LOS 40.2659 -86.8432
18.34 300 733.222 300 713.222 LOS 40.6798 -86.8432
18.35 300 733.611 300 713.611 LOS 40.3572 -86.8432
18.36 300 734 300 714 LOS 40.5293 -86.8432
18.37 300 734.389 300 714.389 LOS 40.3685 -86.8432
18.38 300 734.778 300 714.778 LOS 40.3143 -86.8432
18.39 300 735.167 300 715.167 LOS 40.5864 -86.8432
18.4 300 735.556 300 715.556 LOS 40.541 -86.8432
18.41 300 735.944 300 715.944 LOS 40.381 -86.8432
18.42 300 736.333 300 716.333 LOS 40.3625 -86.8432
18.43 300 736.722 300 716.722 LOS 40.5048 -86.8432
18.44 300 737.111 300 717.111 LOS 40.4411 -86.8432
18.45 300 737.5 300 717.5 LOS 40.47 -86.8432
18.46 300 737.889 300 717.889 LOS 40.3507 -86.8432
18.47 300 738.278 300 718.278 LOS 40.4229 -86.8432
18.48 300 738.667 300 718.667 LOS 40.3343 -86.8432
18.49 300 739.056 300 719.056 LOS 40.2574 -86.8432
18.5 300 739.444 300 719.444 LOS 40.3924 -86.8432
18.51 300 739.833 300 719.833 LOS 40.2772 -86.8432
18.52 300 740.222 300 720.222 LOS 40.2395 -86.8432
18.53 300 740.611 300 720.611 LOS 40.5577 -86.8432
18.54 300 741 300 721 LOS 40.6362 -86.8432
18.55 300 741.389 300 721.389 LOS 40.4905 -86.8432
18.56 300 741.778 300 721.778 LOS 40.2979 -86.8432
18.57 300 742.167 300 722.167 LOS 40.5613 -86.8432
18.58 300 742.556 300 722.556 LOS 40.4782 -86.8432
18.59 300 742.944 300 722.944 LOS 40.2943 -86.8432
18.6 300 743.333 300 723.333 LOS 40.2344 -86.8432
18.61 300 743.722 300 723.722 LOS 40.578 -86.8432
18.62 300 744.111 300 724.111 LOS 40.2647 -86.8432
18.63 300 744.5 300 724.5 LOS 40.3821 -86.8432
18.64 300 744.889 300 724.889 LOS 40.4426 -86.8432
18.65 300 745.278 300 725.278 LOS 40.3766 -86.8432
18.66 300 745.667 300 725.667 LOS 40.3764 -86.8432
18.67 300 746.056 300 726.056 LOS 40.3631 -86.8432
18.68 300 746.444 300 726.444 LOS 40.427 -86.8432
18.69 300 746.833 300 726.833 LOS 40.2582 -86.8432
18.7 300 747.222 300 727.222 LOS 40.407 -86.8432
18.71 300 747.611 300 727.611 LOS 40.3524 -86.8432
18.72 300 748 300 728 LOS 40.2973 -86.8432
18.73 300 748.389 300 728.389 LOS 40.3989 -86.8432
18.74 300 748.778 300 728.778 LOS 40.5908 -86.8432
18.75 300 749.167 300 729.167 LOS 40.2945 -86.8432
18.76 300 749.556 300 729.556 LOS 40.2966 -86.8432
18.77 300 749.944 300 729.944 LOS 40.254 -86.8432
18.78 300 750.333 300 730.333 LOS 40.6768 -86.8432
18.79 300 750.722 300 730.722 LOS 40.6047 -86.8432
18.8 300 751.111 300 731.111 LOS 40.555 -86.8432
18.81 300 751.5 300 731.5 LOS 40.4253 -86.8432
18.82 300 751.889 300 731.889 LOS 40.353 -86.8432
18.83 300 752.278 300 732.278 LOS 40.2725 -86.8432
18.84 300 752.667 300 732.667 LOS 40.4927 -86.8432
18.85 300 753.056 300 733.056 LOS 40.5909 -86.8432
18.86 300 753.444 300 733.444 LOS 40.4375 -86.8432
18.87 300 753.833 300 733.833 LOS 40.5265 -86.8432
18.88 300 754.222 300 734.222 LOS 40.3674 -86.8432
18.89 300 754.611 300 734.611 LOS 40.4868 -86.8432
18.9 300 755 300 735 LOS 40.5804 -86.8432
18.91 300 755.389 300 735.389 LOS 40.6335 -86.8432
18.92 300 755.778 300 735.778 LOS 40.3639 -86.8432
18.93 300 756.167 300 736.167 LOS 40.4558 -86.8432
18.94 300 756.556 300 736.556 LOS 40.3397 -86.8432
18.95 300 756.944 300 736.944 LOS 40.4252 -86.8432
18.96 300 757.333 300 737.333 LOS 40.3582 -86.8432
18.97 300 757.722 300 737.722 LOS 40.5351 -86.8432
18.98 300 758.111 300 738.111 LOS 40.6538 -86.8432
18.99 300 758.5 300 738.5 LOS 40.4987 -86.8432
19 300 758.889 300 738.889 LOS 40.5087 -86.8432
19.01 300 759.278 300 739.278 LOS 40.5461 -86.8432
19.02 300 759.667 300 739.667 LOS 40.5101 -86.8432
19.03 300 760.056 300 740.056 LOS 40.4401 -86.8432
19.04 300 760.444 300 740.444 LOS 40.5736 -86.8432
19.05 300 760.833 300 740.833 LOS 40.3099 -86.8432
19.06 300 761.222 300 741.222 LOS 40.5208 -86.8432
19.07 300 761.611 300 741.611 LOS 40.3239 -86.8432
19.08 300 762 300 742 LOS 40.3033 -86.8432
19.09 300 762.389 300 742.389 LOS 40.3925 -86.8432
19.1 300 762.778 300 742.778 LOS 40.4367 -86.8432
